8386,1618,2500,0,2890.633803
8386,1617,2479,0,6594.505579
5886,1223,2133,49,6582.902962
3965,1375,2397,35,4874.153915
1575,1389,2228,34,4080.429435
1103,1451,2030,22,2738.217607
1191,1306,1545,39,2009.649183
1141,1444,1366,43,1524.161958
975,1326,967,37,2355.730316
1065,1163,795,36,2159.382414
974,1300,629,38,2025.15829
1153,1355,591,74,1944.768282
1153,1224,358,31,1992.787081
