2745,551,774,0,1610.398771
2745,548,846,10,2176.070052
1866,330,667,37,2212.961657
1866,357,926,63,1530.73429
2726,339,995,68,1683.64732
2726,406,936,64,2170.723442
3097,399,959,63,794.2987013
3097,343,921,57,792.9177326
2512,396,591,26,2407.628392
2512,342,312,16,2056.48409
1900,300,321,14,1909.834008
1900,230,306,15,1520.749063
1900,183,244,12,1302.434065
