946,3479,3293,0,2969.884548
1139,3360,3360,10,2998.635392
928,3504,3049,14,3053.417407
990,3684,3060,10,2906.554984
915,4158,3131,10,3004.851791
795,4414,3168,0,3187.458507
841,3764,2941,0,3685.944044
889,3700,2752,0,3230.099538
1108,3620,2940,0,3425.252367
1121,3855,2251,16,3457.010823
1653,4277,2031,16,3343.495915
1949,4036,1955,0,3683.073333
1949,4588,1873,0,3302.118593
