1298,7602,4269,0,5268.276281
1654,7878,4205,0,5015.75552
1307,8110,4700,20,5232.093065
1596,8130,3280,19,5376.82593
1399,7224,3360,19,4953.672738
935,7692,2989,55,4564.036631
974,6877,2225,22,5112.279931
1434,5514,1927,20,4137.927621
1414,5264,1836,22,3772.341446
1623,5805,1951,19,3594.15053
1482,5534,1827,19,3849.227855
1781,6030,1841,10,3629.248526
1781,6002,1434,7,3830.358125
