15103,12672,8986,0,11292.28046
15930,10577,8497,117,10328.82612
17939,10027,8788,157,9835.157629
16551,10055,7302,144,10326.85932
12090,9935,7456,134,9527.211887
10267,10601,7494,133,8283.347105
7486,10244,5829,119,5121.564772
6908,10448,5669,97,5052.846016
8493,10545,4439,71,6997.717776
10534,11307,3405,64,8559.792963
11222,10950,3555,121,8928.807092
13212,10727,3141,149,9098.923396
13212,8720,2481,74,9255.289869
