462,631,846,0,459.353811
782,796,768,0,608.3927866
614,797,788,0,736.0956562
486,770,712,0,689.9720154
377,745,659,0,617.4920083
636,739,729,0,558.8177169
469,790,707,0,695.8109912
738,832,677,0,667.2335642
639,1003,395,0,916.8040001
723,954,335,0,924.002637
985,999,331,0,916.0194606
1043,992,280,0,1053.968713
872,707,310,0,789.5897594
