3613,46894,10560,0,24686.08546
4139,50469,10856,142,24662.66144
3667,49471,10179,128,26438.44414
4084,53018,12302,162,25571.3517
4157,61742,11375,156,28029.66176
4103,66893,9405,189,31208.05836
4022,75646,8400,182,43986.67257
3591,75595,7003,163,44083.47662
4555,79149,5724,75,43613.52852
4294,82370,5137,96,48108.6036
4047,82967,4978,99,44840.63619
4557,81342,5297,75,44933.93105
2869,71376,4612,63,40996.24287
