4252,4205,3241,0,4440.802987
4330,3511,2947,57,5634.94016
3712,3606,2831,59,5196.592106
3512,3399,2451,92,4888.785065
1922,3713,2471,99,4509.686253
1589,3703,2469,95,3904.669597
1796,3953,2543,98,3230.424274
1528,3647,2436,78,3284.205377
1736,3557,1877,77,3842.657981
1764,3603,1700,77,4005.89947
1348,3643,1503,67,4156.692047
1236,3731,1346,47,3819.662962
1236,3115,920,13,3139.953362
