2707,5725,5573,0,11908.74056
2839,5186,5001,32,5904.202476
2321,5412,5416,36,5491.477433
2322,5221,5015,34,5543.33155
2188,4927,4368,44,5294.178843
2152,5513,4522,40,4840.982294
1072,5393,3996,55,4757.628201
960,5394,2905,57,4531.690755
1023,5656,2326,46,4469.133881
899,5499,1881,72,4413.506651
662,6040,1810,63,4072.849387
1039,5743,1791,65,4187.473605
1039,5142,1362,42,4001.023312
