51,819,737,0,491.8207321
76,761,428,17,660.8327061
31,680,338,21,520.1950051
28,805,426,18,431.371194
117,850,400,17,517.727677
20,803,345,22,562.1395826
36,743,332,0,520.6297578
37,822,301,0,462.2067694
69,807,304,0,477.0167636
51,739,311,0,520.6115591
71,743,241,0,546.9776051
108,742,254,0,524.1247715
181,869,217,0,480.937931
