2204,5066,6785,0,6007.486974
2187,4981,7172,55,5734.530659
2920,4957,6040,92,5850.812497
2995,4828,6229,92,5678.225769
2196,5160,5980,89,5733.30664
1698,5031,6281,97,5441.174021
2714,4684,5694,85,4731.57299
1854,4183,5459,94,4457.15724
2257,4160,4306,75,4781.471076
1942,6247,2381,73,4695.907514
1889,5892,2347,71,4312.62818
2278,5846,2239,68,4132.289329
1025,4897,1970,66,4396.286953
