159,1180,2041,0,1249.201743
111,1062,1841,0,1261.895366
121,1179,1834,0,1125.252258
148,1164,1616,0,1170.053277
134,1203,1747,0,1093.144861
196,1387,1539,0,1151.386186
203,1225,1653,0,1396.801453
143,1332,1589,0,1187.71661
104,1373,1279,0,1302.821524
241,1481,1004,23,1409.046732
188,1374,729,24,1452.043458
333,1606,685,23,1220.334396
528,1426,554,26,979.6489465
