1367,985,1123,0,921.005574
1367,985,1123,0,1061.523837
848,1693,1060,0,1061.523837
848,1380,1017,0,1100.013623
428,1495,896,0,991.2647057
428,1409,909,0,861.1325749
454,1387,788,0,1013.657576
454,1241,568,0,852.8998465
796,1254,432,0,809.875157
796,1368,387,0,874.019087
1259,1616,366,0,819.131083
1259,1703,371,0,1040.691431
775,1642,330,0,1111.095022
