255,2080,1460,0,912.6954903
562,1448,1225,49,1008.642803
443,1506,1133,48,859.8048664
475,1725,1280,47,819.1402158
418,1773,1037,49,924.9214637
313,1762,959,47,857.9443922
226,1912,865,22,1085.267904
236,1984,587,0,1027.193286
278,2165,409,0,922.2119704
420,1946,510,0,1003.342734
408,1971,419,0,915.0347746
704,2034,393,0,890.2181152
1155,2023,387,0,843.6389505
