AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,IL,IN,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SD,TN,TX,UT,VA,WA,WI,WV,WY
0.4383856707376136,0.33556671942168936,0.4138341164573479,0.35405799622434064,0.40239617401479455,0.35451968473143436,0.2675369813217044,0.7947765855896165,0.5061970277228524,0.34863837467125314,0.33950785905078934,0.42052745600484825,0.22040848040229222,0.31031143342010653,0.29778430260080013,0.33409918899734503,0.2719991564957211,1.8164035814085309,0.30457984157050333,0.13561188789032486,0.1936622587626909,0.3228721403416811,0.4038432306038936,0.34330378748823065,0.5208151147523304,0.3500561545849744,0.44141120999972705,0.2051434782035743,0.2863467860951907,0.2855387512314697,0.3565652457096147,0.398137147131292,1.7250872384442333,0.3122136712440123,0.3856226170115009,0.3827492355516275,0.22631952454404272,0.3970842314884549,0.1282803736832449,0.5222398218419594,0.36201784052448693,0.365158650731224,0.34388565849992697,0.27235305235660134,0.38669512069880096,0.26293674560790664,0.3687577939564187,0.47065596814467897
0.08207748509985037,0.007275771396510982,0.041358756933053326,0.025589060746621053,0.008815612558344097,2.943483672786764e-33,3.8917536986374633e-31,1.6729995025299838,0.5088789659819184,1.5490590912470589e-30,3.8713947684194735e-31,0.08846691653923901,0.11691394998705922,0.006059850617018833,0.000709080664545502,4.503303913177626e-30,5.92720682707771e-33,4.484532361708112,3.523201449695911e-33,0.28654199958944837,2.993626143379838e-32,0.056591694509571785,0.2140898675755988,9.254923914878384e-34,0.2990578009567037,0.08223089600756231,5.122581280785401e-30,1.031571583540534e-33,1.6865619877548525e-31,1.0253740618942208e-31,0.09665661987210893,0.035232037356121446,2.7041317826514146,0.16878502432534026,1.0189903296292873e-26,0.01289038855673188,0.04833235229650333,0.04661423749835002,2.608239858395643e-32,0.24969658816343243,0.031611313721252275,6.571427657509603e-43,1.7534885259987277e-33,0.019853323852171742,0.012047599317326883,0.0775821642852822,0.1408701710691711,0.07337754862132252
0.1233785471279741,8.755034482381628e-39,7.147093600720156e-33,2.2240909504977224e-29,1.37291711327361e-199,0.019983809305200204,2.7256002805582607e-99,0.08021900865664,6.608055204895397e-33,0.016585792017629726,2.5646709073916387e-31,1.0368727795097386e-94,2.3973360697840782e-32,1.0296413189716234e-36,0.18056492365524682,2.7505929169018913e-81,0.018749402963067867,2.3648694961305432e-31,0.03949434672555296,8.943647879929357e-31,6.930605138524321e-34,6.709565042956157e-33,9.110979161667216e-36,0.027117206984908063,6.584066505658506e-24,8.011329346255622e-31,0.1405878183615854,2.1593302673317685e-37,1.1539539750809194e-30,9.324920747969203e-34,2.1989717067569232e-119,1.125248056391871e-190,0.19078535906855024,1.5873156994313014e-32,0.10746274571898203,9.351275063427312e-33,8.54994670175931e-31,5.11027750259072e-34,2.1866306733843953e-29,9.088112200493332e-32,2.4106713534345667e-29,1.2279276193419905e-247,1.2425950520497001e-33,4.638996249912525e-34,4.608204026404017e-32,0.21325197542837904,2.344540986923186e-32,0.10023932680703297
0.3901866691116059,0.520759213029591,0.40517745652416487,0.49331853105357265,0.42120428394124354,0.4884521812810799,0.599511876710816,0.2035715888558254,0.34610390498770455,0.49743243319754676,0.5076338150431919,0.3981598528865767,0.6663429108375625,0.5545458824368803,0.5613064337004011,0.5515736358179351,0.6015220092365327,0.04433591136691477,0.5562862095279814,0.8872686258534009,0.7548499871749694,0.5022676536807775,0.41601933771681754,0.5016076387754222,0.30698603620665943,0.48856320478790594,0.3734062683351382,0.7323125914795482,0.5512515096533607,0.6066443181796496,0.45172493921475904,0.43395529488308726,0.053484954330711175,0.5303049003353485,0.43983217677328995,0.4529938051034738,0.6205904558865448,0.43667995428569295,0.8996488614168386,0.30520644004268355,0.4831408569051998,0.4830717680904529,0.5075231925620572,0.5988456554519012,0.4416975500383566,0.5914511989557181,0.45242834728222797,0.3449917581787489
1.697684475423525e-27,1.2223568592818827e-36,0.009958791184190316,0.039178831353476135,3.2014341955623507e-27,0.011860211475104483,0.013086011858719472,0.09097426654467364,0.052796918396838276,0.0025627207519770996,0.023888498891817114,0.17889761276810917,0.0,7.56464772955216e-29,1.0247274559160062e-38,2.6679507535882226e-124,0.01706223452099418,0.041956737875216296,0.019677305430468785,2.645752647149224e-31,2.44713412333368e-105,1.5418830492904955e-32,0.0747892831180204,0.024306141411137887,0.16960097425363782,0.04301020600682544,0.008257708386644556,0.0001717485919757146,0.014319870411353547,0.021129058810509152,0.021725942323591187,1.986729500658917e-32,0.06765368378315105,0.027719361831577433,0.007627955718450501,0.009270646812481194,9.285407523606892e-29,0.42023421649076026,0.0036309916735657866,1.512479338356798e-30,0.06185971462436548,0.02008297479775744,0.005987265141543151,0.00027915648177663976,6.555316024590132e-33,0.0,0.038165941703334406,0.0
0.10072648356356168,0.09479122421334737,0.1104767935408685,0.06567778980698409,0.0571088952703934,0.0705583102599043,0.09718698993490439,0.08713763360767016,0.04912569679032983,0.11264146946637865,0.058084326857292284,0.028397827275794034,0.07016823093171824,0.0682667704217741,0.09755122690635802,0.07923449036070639,0.1549610517044977,0.0949257758119919,0.11048312266172033,0.03596055337419602,0.036048530443058856,0.034458528897775675,0.040096959896225,0.13624052908452255,0.04083583759289819,0.06465715057037091,0.2195030188562497,0.06210596499465127,0.012901750091878923,0.07696014295324773,0.08549561786483661,0.17134178781111434,0.12989403651281567,0.08069014689768873,0.24115701969939568,0.0765166404434753,0.05315084889103457,0.03702077840644347,0.12135383292551402,0.058043031941159465,0.04959547859143695,0.06596606283932258,0.10086848981145188,0.11723633577235176,0.07701751914250687,0.1077447507449785,0.0900791341648865,0.16499564802361127
0.05062837106310603,0.0025416545314097616,0.00759879990180597,0.013856652703761308,0.04496200757629937,0.006114884619635079,0.060242803404564116,1.6608853984469904e-32,0.025267280195897267,0.0007943868004018053,0.0007671698638257819,0.02687051749096085,0.13037734983000554,0.015005866345004037,0.00777555829120654,0.0018084047566521652,0.0015658624396262311,8.785977079163023e-144,0.0034548144804313055,0.5633698385506364,0.0036534982213072176,0.2374856503208325,0.0047513991619091665,0.0007170430581585591,0.12418212632763632,0.0006330977911623742,0.016288025565786953,0.007779273252468011,0.16991260983148104,0.0015312813049335515,18202.730642102757,0.0014921636944889803,2.4978532683016367e-30,0.0187081837547603,0.002798929000264153,0.008656034605047082,0.3135342994255091,0.0015337809935653552,0.0893609830657261,0.3756910317053869,0.0005732692061383979,0.0011095392430703788,0.02446892251234621,0.0061652059196314595,0.04223687693689732,0.015806087896392828,7.991737184358691e-32,0.046167858633207305
8.166042971089287e-26,1.4169130579106261e-34,0.23512813048641895,0.3049975142990451,1.4201862331788604,0.28280737257014626,0.6692632330527108,1.8330697251647796,0.13082466085325753,1.0034582358248085e-28,7.288616753499557e-30,1.307659995499248,0.5684908271867438,0.34483613964925164,1.0691122108627629e-31,1.1993237489315752e-29,9.340536255240673e-32,1.3314229483071103,0.0001600892287018208,3.084502910954761,9.884439614436418e-33,6.369718335431358,0.0710903845941443,5.215358238455883e-32,1.0290023941284614e-47,0.05102076350617169,1.184842615248327e-132,4.0978362824735e-33,1.1866455348598075,5.566516906219029e-29,1.4680933460974969e-7,5.5783512003070315e-31,2.895218252111931,0.23015373502802516,7.145847347963248e-27,0.3555611890929686,1.6808744408214216,6.696041830198711e-31,0.032288323804566366,0.32799863902984056,0.06648340410671837,0.01160620286246156,2.5825120411652745e-31,0.04217482856558609,1.0465324659147492,3.0991435244405055e-32,0.6740987664526593,8.600734944272398e-192
